NORAD_CAT_ID,OBJECT_NAME,OBJECT_ID,EPOCH,CREATION_DATE,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SEMIMAJOR_AXIS,PERIOD,BSTAR,DECAY_DATE,TLE_LINE1,TLE_LINE2,ELEMENT_SET_NO
68191,STARLINK-37091,2026-050AA,2026-07-25T17:51:54.312768,2026-07-26T04:22:28,53.1579,343.1000,0.00011823,62.2669,297.8453,15.34404259,6840.828,93.847,0.00085046660000,,1 68191U 26050AA  26206.74437862  .00028471  00000-0  85047-3 0  9994,2 68191  53.1579 343.1000 0001182  62.2669 297.8453 15.34404259 21852,999
68192,STARLINK-37098,2026-050AB,2026-07-25T09:50:46.734432,2026-07-25T18:12:52,53.1599,344.5728,0.00011458,74.9220,285.1910,15.34398507,6840.845,93.848,0.00101394430000,,1 68192U 26050AB  26206.41026313  .00034035  00000-0  10139-2 0  9996,2 68192  53.1599 344.5728 0001146  74.9220 285.1910 15.34398507 21801,999
68193,STARLINK-37090,2026-050AC,2026-07-26T01:46:56.491680,2026-07-26T10:36:54,53.1577,341.6078,0.00010818,101.8999,258.2125,15.34384721,6840.886,93.849,0.00117061330000,,1 68193U 26050AC  26207.07426495  .00039363  00000-0  11706-2 0  9995,2 68193  53.1577 341.6078 0001082 101.8999 258.2125 15.34384721 21909,999
68194,STARLINK-37093,2026-050AD,2026-07-25T16:12:02.330208,2026-07-26T04:22:28,53.1586,343.3788,0.00014217,109.5289,250.5868,15.34412495,6840.803,93.847,0.00149283330000,,1 68194U 26050AD  26206.67502697  .00050421  00000-0  14928-2 0  9997,2 68194  53.1586 343.3788 0001422 109.5289 250.5868 15.34412495 21844,999
68195,STARLINK-37058,2026-050AE,2026-07-25T15:38:43.065312,2026-07-26T04:22:28,53.1650,343.2373,0.00001393,273.4458,86.6529,15.34379324,6840.902,93.849,0.00073179010000,,1 68195U 26050AE  26206.65188733  .00024413  00000-0  73179-3 0  9993,2 68195  53.1650 343.2373 0000139 273.4458  86.6529 15.34379324 20281,999
68207,STARLINK-36986,2026-053A,2026-07-26T03:43:21.605088,2026-07-26T10:36:54,97.2867,81.6566,0.00026621,94.1883,265.9664,15.33446656,6843.675,93.906,0.00084856621000,,1 68207U 26053A   26207.15511117  .00027423  00000-0  84857-3 0  9991,2 68207  97.2867  81.6566 0002662  94.1883 265.9664 15.33446656 21436,999
68208,STARLINK-37009,2026-053B,2026-07-26T03:39:27.873216,2026-07-26T10:36:54,97.2876,81.6613,0.00032166,93.3782,266.7828,15.33412111,6843.778,93.908,0.00042456099000,,1 68208U 26053B   26207.15240594  .00013644  00000-0  42456-3 0  9999,2 68208  97.2876  81.6613 0003217  93.3782 266.7828 15.33412111 21436,999
68209,STARLINK-36948,2026-053C,2026-07-26T03:35:31.555392,2026-07-26T10:36:54,97.2877,81.6624,0.00017938,99.2879,260.8567,15.33447392,6843.673,93.906,0.00058894319000,,1 68209U 26053C   26207.14967078  .00018988  00000-0  58894-3 0  9991,2 68209  97.2877  81.6624 0001794  99.2879 260.8567 15.33447392 21412,999
68210,STARLINK-37119,2026-053D,2026-07-26T03:31:35.296320,2026-07-26T10:36:54,97.2878,81.6645,0.00014739,56.1609,303.9774,15.33522924,6843.448,93.901,0.00219438450000,,1 68210U 26053D   26207.14693630  .00071618  00000-0  21944-2 0  9997,2 68210  97.2878  81.6645 0001474  56.1609 303.9774 15.33522924 21432,999
68211,STARLINK-37120,2026-053E,2026-07-26T03:27:41.997312,2026-07-26T10:36:54,97.2870,81.6729,0.00014418,110.5689,249.5709,15.33435764,6843.708,93.907,0.00071611168000,,1 68211U 26053E   26207.14423608  .00023108  00000-0  71611-3 0  9992,2 68211  97.2870  81.6729 0001442 110.5689 249.5709 15.33435764 21412,999
68212,STARLINK-37117,2026-053F,2026-07-26T03:23:46.753440,2026-07-26T10:36:54,97.2848,81.6756,0.00006624,101.6166,258.5151,15.33471423,6843.602,93.905,0.00061815338000,,1 68212U 26053F   26207.14151335  .00019950  00000-0  61815-3 0  9993,2 68212  97.2848  81.6756 0000662 101.6166 258.5151 15.33471423 21437,999
68213,STARLINK-37116,2026-053G,2026-07-26T04:53:50.558496,2026-07-26T10:36:54,97.2850,81.7437,0.00034508,71.1629,288.9987,15.33448259,6843.670,93.906,0.00049622906000,,1 68213U 26053G   26207.20405739  .00015983  00000-0  49623-3 0  9996,2 68213  97.2850  81.7437 0003451  71.1629 288.9987 15.33448259 21448,999
68214,STARLINK-35854,2026-053H,2026-07-26T04:10:45.947424,2026-07-26T10:36:54,97.2856,81.7751,0.00023918,101.7715,258.3797,15.33448843,6843.669,93.906,0.00057036352000,,1 68214U 26053H   26207.17414291  .00018387  00000-0  57036-3 0  9994,2 68214  97.2856  81.7751 0002392 101.7715 258.3797 15.33448843 21420,999
68215,STARLINK-36272,2026-053J,2026-07-26T04:45:59.746752,2026-07-26T10:36:54,97.2842,81.7467,0.00022477,167.3243,192.8057,15.33438698,6843.699,93.907,0.00081063866000,,1 68215U 26053J   26207.19860818  .00026182  00000-0  81064-3 0  9997,2 68215  97.2842  81.7467 0002248 167.3243 192.8057 15.33438698 21422,999
68216,STARLINK-37014,2026-053K,2026-07-26T04:42:05.093856,2026-07-26T10:36:54,97.2852,81.7542,0.00014385,87.0719,273.0688,15.33452423,6843.658,93.906,0.00064494770000,,1 68216U 26053K   26207.19589229  .00020809  00000-0  64495-3 0  9991,2 68216  97.2852  81.7542 0001438  87.0719 273.0688 15.33452423 21440,999
68217,STARLINK-37011,2026-053L,2026-07-26T04:38:10.378752,2026-07-26T10:36:54,97.2856,81.7583,0.00024743,100.4555,259.6967,15.33445863,6843.678,93.906,0.00056981883000,,1 68217U 26053L   26207.19317568  .00018367  00000-0  56982-3 0  9995,2 68217  97.2856  81.7583 0002474 100.4555 259.6967 15.33445863 21449,999
68218,STARLINK-37108,2026-053M,2026-07-26T04:34:15.244608,2026-07-26T10:36:54,97.2863,81.7624,0.00016250,91.6538,268.4891,15.33447837,6843.672,93.906,0.00056368013000,,1 68218U 26053M   26207.19045422  .00018168  00000-0  56368-3 0  9990,2 68218  97.2863  81.7624 0001625  91.6538 268.4891 15.33447837 21440,999
68219,STARLINK-37106,2026-053N,2026-07-26T04:30:20.404224,2026-07-26T10:36:54,97.2859,81.7650,0.00018579,96.0726,264.0729,15.33448505,6843.670,93.906,0.00063670264000,,1 68219U 26053N   26207.18773616  .00020539  00000-0  63670-3 0  9992,2 68219  97.2859  81.7650 0001858  96.0726 264.0729 15.33448505 21446,999
68220,STARLINK-37030,2026-053P,2026-07-26T04:22:30.648288,2026-07-26T10:36:54,97.2854,81.7716,0.00022435,89.2429,270.9071,15.33441732,6843.690,93.906,0.00031174828000,,1 68220U 26053P   26207.18229917  .00010002  00000-0  31175-3 0  9993,2 68220  97.2854  81.7716 0002243  89.2429 270.9071 15.33441732 21440,999
68221,STARLINK-37012,2026-053Q,2026-07-26T04:26:27.468960,2026-07-26T10:36:54,97.2838,81.7682,0.00030956,91.4216,268.7381,15.33413285,6843.775,93.908,0.00053759443000,,1 68221U 26053Q   26207.18504015  .00017305  00000-0  53759-3 0  9994,2 68221  97.2838  81.7682 0003096  91.4216 268.7381 15.33413285 21442,999
68222,STARLINK-37110,2026-053R,2026-07-26T04:18:35.826048,2026-07-26T10:36:54,97.2861,81.7755,0.00025845,92.2968,267.8571,15.33448277,6843.670,93.906,0.00058441673000,,1 68222U 26053R   26207.17958132  .00018842  00000-0  58442-3 0  9998,2 68222  97.2861  81.7755 0002585  92.2968 267.8571 15.33448277 21445,999
68223,STARLINK-37025,2026-053S,2026-07-26T04:14:40.958016,2026-07-26T10:36:54,97.2864,81.7786,0.00018746,108.4404,251.7043,15.33429222,6843.727,93.907,0.00056136034000,,1 68223U 26053S   26207.17686294  .00018083  00000-0  56136-3 0  9991,2 68223  97.2864  81.7786 0001875 108.4404 251.7043 15.33429222 21444,999
68225,STARLINK-36960,2026-053U,2026-07-26T04:06:50.878080,2026-07-26T10:36:54,97.2860,81.7880,0.00017437,93.5405,266.6037,15.33447557,6843.673,93.906,0.00060119891000,,1 68225U 26053U   26207.17142220  .00019386  00000-0  60120-3 0  9994,2 68225  97.2860  81.7880 0001744  93.5405 266.6037 15.33447557 21424,999
68226,STARLINK-37038,2026-053V,2026-07-26T03:59:01.182624,2026-07-26T10:36:54,97.2856,81.7951,0.00017823,91.5389,268.6058,15.33441919,6843.689,93.906,0.00052179413000,,1 68226U 26053V   26207.16598591  .00016807  00000-0  52179-3 0  9990,2 68226  97.2856  81.7951 0001782  91.5389 268.6058 15.33441919 21421,999
68227,STARLINK-37083,2026-053W,2026-07-26T04:02:55.944384,2026-07-26T10:36:54,97.2874,81.7907,0.00018988,119.4903,240.6529,15.33443726,6843.684,93.906,0.00066519236000,,1 68227U 26053W   26207.16870306  .00021461  00000-0  66519-3 0  9993,2 68227  97.2874  81.7907 0001899 119.4903 240.6529 15.33443726 21414,999
68228,STARLINK-37050,2026-053X,2026-07-26T03:55:06.191040,2026-07-26T10:36:54,97.2857,81.7997,0.00017710,91.7362,268.4083,15.33446965,6843.674,93.906,0.00057371721000,,1 68228U 26053X   26207.16326610  .00018494  00000-0  57372-3 0  9997,2 68228  97.2857  81.7997 0001771  91.7362 268.4083 15.33446965 21427,999
68229,STARLINK-37081,2026-053Y,2026-07-26T04:45:23.215104,2026-07-26T10:36:54,97.2857,84.7969,0.00014186,121.7913,238.3469,15.33448965,6843.668,93.906,0.00059006660000,,1 68229U 26053Y   26207.19818536  .00019025  00000-0  59007-3 0  9992,2 68229  97.2857  84.7969 0001419 121.7913 238.3469 15.33448965 21645,999
68230,STARLINK-37100,2026-053Z,2026-07-26T03:51:12.720960,2026-07-26T10:36:54,97.2861,81.8029,0.00016551,88.4176,271.7257,15.33442879,6843.686,93.906,0.00092631041000,,1 68230U 26053Z   26207.16056390  .00029947  00000-0  92631-3 0  9997,2 68230  97.2861  81.8029 0001655  88.4176 271.7257 15.33442879 21441,999
68231,STARLINK-37104,2026-053AA,2026-07-26T03:47:16.108512,2026-07-26T10:36:54,97.2863,81.8065,0.00016312,100.4511,259.6916,15.33453759,6843.654,93.906,0.00084135393000,,1 68231U 26053AA  26207.15782533  .00027193  00000-0  84135-3 0  9993,2 68231  97.2863  81.8065 0001631 100.4511 259.6916 15.33453759 21442,999
68232,STARLINK-37027,2026-054A,2026-07-26T04:01:03.140544,2026-07-26T10:36:54,53.1610,5.0577,0.00006305,79.1978,280.9095,15.34409373,6840.812,93.847,0.00087001265000,,1 68232U 26054A   26207.16739746  .00029142  00000-0  87001-3 0  9995,2 68232  53.1610   5.0577 0000631  79.1978 280.9095 15.34409373 20312,999
68233,STARLINK-37132,2026-054B,2026-07-25T19:44:48.854688,2026-07-26T04:22:28,53.1606,6.5116,0.00010374,90.4978,269.6144,15.34396289,6840.851,93.848,0.00104595180000,,1 68233U 26054B   26206.82278767  .00035124  00000-0  10460-2 0  9990,2 68233  53.1606   6.5116 0001037  90.4978 269.6144 15.34396289 20264,999
68234,STARLINK-37101,2026-054C,2026-07-25T20:36:18.758016,2026-07-26T04:22:28,53.1633,6.7645,0.00007405,34.4512,325.6538,15.34386666,6840.880,93.849,0.00109007860000,,1 68234U 26054C   26206.85855044  .00036618  00000-0  10901-2 0  9992,2 68234  53.1633   6.7645 0000741  34.4512 325.6538 15.34386666 20265,999
68235,STARLINK-36963,2026-054D,2026-07-26T03:12:41.871744,2026-07-26T10:36:54,53.1592,5.5613,0.00016607,85.9772,274.1420,15.34424763,6840.767,93.846,0.00136469780000,,1 68235U 26054D   26207.13381796  .00046052  00000-0  13647-2 0  9996,2 68235  53.1592   5.5613 0001661  85.9772 274.1420 15.34424763 20307,999
68236,STARLINK-37127,2026-054E,2026-07-25T20:45:24.796512,2026-07-26T04:22:28,53.1595,6.8032,0.00009419,99.5217,260.5892,15.34401613,6840.835,93.848,0.00078207706000,,1 68236U 26054E   26206.86487033  .00026141  00000-0  78208-3 0  9999,2 68236  53.1595   6.8032 0000942  99.5217 260.5892 15.34401613 20262,999
68237,STARLINK-37095,2026-054F,2026-07-25T20:54:29.259072,2026-07-26T04:22:28,53.1589,6.7661,0.00007603,132.1392,227.9675,15.34416318,6840.792,93.847,0.00124957850000,,1 68237U 26054F   26206.87117198  .00042102  00000-0  12496-2 0  9994,2 68237  53.1589   6.7661 0000760 132.1392 227.9675 15.34416318 20263,999
68238,STARLINK-37097,2026-054G,2026-07-26T03:51:57.740544,2026-07-26T10:36:54,53.1619,5.0225,0.00003345,89.1126,270.9915,15.34411099,6840.807,93.847,0.00095608731000,,1 68238U 26054G   26207.16108496  .00032076  00000-0  95609-3 0  9996,2 68238  53.1619   5.0225 0000334  89.1126 270.9915 15.34411099 20311,999
68239,STARLINK-37096,2026-054H,2026-07-26T03:58:01.493184,2026-07-26T10:36:54,53.1611,5.0492,0.00007897,84.6137,275.4956,15.34430584,6840.749,93.846,0.00126080590000,,1 68239U 26054H   26207.16529506  .00042505  00000-0  12608-2 0  9991,2 68239  53.1611   5.0492 0000790  84.6137 275.4956 15.34430584 20313,999
68240,STARLINK-37092,2026-054J,2026-07-25T20:30:15.734592,2026-07-26T04:22:28,53.1616,6.7287,0.00005943,289.6504,70.4435,15.34397206,6840.849,93.848,0.00078697845000,,1 68240U 26054J   26206.85434878  .00026304  00000-0  78698-3 0  9996,2 68240  53.1616   6.7287 0000594 289.6504  70.4435 15.34397206 20269,999
68241,STARLINK-37094,2026-054K,2026-07-25T21:14:52.156032,2026-07-26T04:22:28,53.1579,14.0564,0.00011359,85.0824,275.0308,15.34345033,6841.004,93.851,0.00090027746000,,1 68241U 26054K   26206.88532588  .00030110  00000-0  90028-3 0  9998,2 68241  53.1579  14.0564 0001136  85.0824 275.0308 15.34345033 20166,999
68242,STARLINK-36356,2026-054L,2026-07-26T04:45:49.026240,2026-07-26T10:36:54,53.1612,13.1704,0.00005130,37.1683,322.9355,15.34399607,6840.841,93.848,0.00069292748000,,1 68242U 26054L   26207.19848410  .00023107  00000-0  69293-3 0  9996,2 68242  53.1612  13.1704 0000513  37.1683 322.9355 15.34399607 20205,999
68243,STARLINK-36345,2026-054M,2026-07-25T19:53:54.375648,2026-07-26T04:22:28,53.1599,6.4956,0.00029765,66.0125,294.1189,15.34399658,6840.841,93.848,0.00086651680000,,1 68243U 26054M   26206.82910157  .00029015  00000-0  86652-3 0  9996,2 68243  53.1599   6.4956 0002976  66.0125 294.1189 15.34399658 20268,999
68244,STARLINK-36310,2026-054N,2026-07-26T04:04:05.685600,2026-07-26T10:36:54,53.1602,5.1267,0.00007086,104.4342,255.6739,15.34400610,6840.838,93.848,0.00082172339000,,1 68244U 26054N   26207.16951025  .00027489  00000-0  82172-3 0  9990,2 68244  53.1602   5.1267 0000709 104.4342 255.6739 15.34400610 20315,999
68245,STARLINK-36247,2026-054P,2026-07-25T20:51:28.298592,2026-07-26T04:22:28,53.1585,6.8108,0.00010579,102.7626,257.3495,15.34394504,6840.857,93.848,0.00081186974000,,1 68245U 26054P   26206.86907753  .00027149  00000-0  81187-3 0  9994,2 68245  53.1585   6.8108 0001058 102.7626 257.3495 15.34394504 20268,999
68246,STARLINK-37043,2026-054Q,2026-07-25T20:21:10.643904,2026-07-26T04:22:28,53.1604,6.6825,0.00011240,95.3804,264.7327,15.34392500,6840.863,93.848,0.00074823147000,,1 68246U 26054Q   26206.84803986  .00024982  00000-0  74823-3 0  9997,2 68246  53.1604   6.6825 0001124  95.3804 264.7327 15.34392500 20264,999
68247,STARLINK-37044,2026-054R,2026-07-25T19:47:50.540064,2026-07-26T04:22:28,53.1603,6.5315,0.00005646,160.3991,199.7033,15.34402632,6840.832,93.848,0.00093875863000,,1 68247U 26054R   26206.82489051  .00031477  00000-0  93876-3 0  9995,2 68247  53.1603   6.5315 0000565 160.3991 199.7033 15.34402632 20264,999
68248,STARLINK-36997,2026-054S,2026-07-25T21:23:58.335360,2026-07-26T04:22:28,53.1589,14.0968,0.00013883,110.4573,249.6579,15.34400200,6840.840,93.848,0.00109983960000,,1 68248U 26054S   26206.89164740  .00036967  00000-0  10998-2 0  9990,2 68248  53.1589  14.0968 0001388 110.4573 249.6579 15.34400200 20160,999
68249,STARLINK-37141,2026-054T,2026-07-26T03:27:44.343936,2026-07-26T10:36:54,53.1579,4.9726,0.00015919,78.4260,281.6922,15.34394671,6840.856,93.848,0.00078236590000,,1 68249U 26054T   26207.14426324  .00026145  00000-0  78237-3 0  9997,2 68249  53.1579   4.9726 0001592  78.4260 281.6922 15.34394671 20312,999
68250,STARLINK-37087,2026-054U,2026-07-26T04:16:13.233216,2026-07-26T10:36:54,53.1563,5.1909,0.00026081,69.7267,290.4016,15.34399458,6840.842,93.848,0.00081682698000,,1 68250U 26054U   26207.17793094  .00027323  00000-0  81683-3 0  9991,2 68250  53.1563   5.1909 0002608  69.7267 290.4016 15.34399458 20312,999
68251,STARLINK-36274,2026-054V,2026-07-26T04:36:42.824448,2026-07-26T10:36:54,53.1610,13.1143,0.00005615,95.9722,264.1344,15.34415099,6840.795,93.847,0.00042555704000,,1 68251U 26054V   26207.19216232  .00014036  00000-0  42556-3 0  9991,2 68251  53.1610  13.1143 0000562  95.9722 264.1344 15.34415099 20209,999
68252,STARLINK-37085,2026-054W,2026-07-25T19:05:33.733248,2026-07-26T04:22:28,53.1584,7.0527,0.00012163,72.9824,287.1312,15.34387390,6840.878,93.849,0.00083828356000,,1 68252U 26054W   26206.79552932  .00028041  00000-0  83828-3 0  9995,2 68252  53.1584   7.0527 0001216  72.9824 287.1312 15.34387390 20250,999
68253,STARLINK-37086,2026-054X,2026-07-25T20:33:17.319744,2026-07-26T04:22:28,53.1601,6.7341,0.00002301,71.1059,288.9968,15.34406177,6840.822,93.847,0.00066790201000,,1 68253U 26054X   26206.85645046  .00022262  00000-0  66790-3 0  9990,2 68253  53.1601   6.7341 0000230  71.1059 288.9968 15.34406177 20269,999
68254,STARLINK-37084,2026-054Y,2026-07-25T17:40:50.937888,2026-07-26T04:22:28,53.1583,7.4009,0.00009925,108.6737,251.4373,15.34392207,6840.863,93.848,0.00094345397000,,1 68254U 26054Y   26206.73670067  .00031626  00000-0  94345-3 0  9990,2 68254  53.1583   7.4009 0000992 108.6737 251.4373 15.34392207 20243,999
68255,STARLINK-37075,2026-054Z,2026-07-25T20:24:12.211776,2026-07-26T04:22:28,53.1599,6.6886,0.00001628,71.6096,288.4924,15.34405639,6840.823,93.847,0.00101792390000,,1 68255U 26054Z   26206.85014134  .00034179  00000-0  10179-2 0  9999,2 68255  53.1599   6.6886 0000163  71.6096 288.4924 15.34405639 20260,999
68256,STARLINK-36333,2026-054AA,2026-07-25T20:38:38.979168,2026-07-26T04:22:28,53.1634,14.5932,0.00005048,99.7524,260.3536,15.34414312,6840.798,93.847,0.00069599758000,,1 68256U 26054AA  26206.86017337  .00023223  00000-0  69600-3 0  9991,2 68256  53.1634  14.5932 0000505  99.7524 260.3536 15.34414312 20152,999
68257,STARLINK-36745,2026-054AB,2026-07-25T20:42:22.767264,2026-07-26T04:22:28,53.1551,6.7050,0.00026156,90.3310,269.7993,15.34398285,6840.845,93.848,0.00079858329000,,1 68257U 26054AB  26206.86276351  .00026701  00000-0  79858-3 0  9995,2 68257  53.1551   6.7050 0002616  90.3310 269.7993 15.34398285 20262,999
68258,STARLINK-36890,2026-054AC,2026-07-25T17:58:20.459424,2026-07-26T04:22:28,53.1592,15.3118,0.00011750,100.0422,260.0713,15.34375169,6840.914,93.849,0.00100668980000,,1 68258U 26054AC  26206.74884791  .00033763  00000-0  10067-2 0  9998,2 68258  53.1592  15.3118 0001175 100.0422 260.0713 15.34375169 20137,999
68259,STARLINK-36323,2026-054AD,2026-07-26T04:07:07.669056,2026-07-26T10:36:54,53.1605,5.1435,0.00014502,91.6697,268.4472,15.34402213,6840.834,93.848,0.00061931402000,,1 68259U 26054AD  26207.17161654  .00020607  00000-0  61931-3 0  9993,2 68259  53.1605   5.1435 0001450  91.6697 268.4472 15.34402213 20301,999
68260,STARLINK-37056,2026-054AE,2026-07-26T03:24:42.629184,2026-07-26T10:36:54,53.1540,4.9495,0.00019794,86.2022,273.9207,15.34395373,6840.854,93.848,0.00084964498000,,1 68260U 26054AE  26207.14216006  .00028436  00000-0  84964-3 0  9993,2 68260  53.1540   4.9495 0001979  86.2022 273.9207 15.34395373 20318,999
68262,STARLINK-37162,2026-055A,2026-07-26T05:57:51.085152,2026-07-26T10:36:54,53.1588,32.9262,0.00019048,90.3512,269.7709,15.34391277,6840.866,93.848,0.00063859353000,,1 68262U 26055A   26207.24850793  .00021255  00000-0  63859-3 0  9996,2 68262  53.1588  32.9262 0001905  90.3512 269.7709 15.34391277 21189,999
68263,STARLINK-37156,2026-055B,2026-07-26T06:07:38.587008,2026-07-26T10:36:54,53.1582,34.3970,0.00019282,91.6750,268.4474,15.34399823,6840.841,93.848,0.00087683114000,,1 68263U 26055B   26207.25530772  .00029365  00000-0  87683-3 0  9991,2 68263  53.1582  34.3970 0001928  91.6750 268.4474 15.34399823 21167,999
68264,STARLINK-37163,2026-055C,2026-07-25T21:44:37.839264,2026-07-26T04:22:28,53.1611,34.3474,0.00010606,95.6987,264.4136,15.34394715,6840.856,93.848,0.00103315680000,,1 68264U 26055C   26206.90599351  .00034686  00000-0  10332-2 0  9999,2 68264  53.1611  34.3474 0001061  95.6987 264.4136 15.34394715 21137,999
68265,STARLINK-37133,2026-055D,2026-07-25T22:27:44.929152,2026-07-26T04:22:28,53.1585,35.9570,0.00008079,96.5913,263.5181,15.34396905,6840.849,93.848,0.00069219583000,,1 68265U 26055D   26206.93593668  .00023080  00000-0  69220-3 0  9995,2 68265  53.1585  35.9570 0000808  96.5913 263.5181 15.34396905 21110,999
68266,STARLINK-37042,2026-055E,2026-07-25T23:54:47.205216,2026-07-26T10:36:54,53.1579,34.1983,0.00011975,89.9144,270.1996,15.34410843,6840.808,93.847,0.00073119879000,,1 68266U 26055E   26206.99637969  .00024417  00000-0  73120-3 0  9994,2 68266  53.1579  34.1983 0001198  89.9144 270.1996 15.34410843 21147,999
68267,STARLINK-37103,2026-055F,2026-07-25T22:29:56.733216,2026-07-26T04:22:28,53.1593,33.8348,0.00005803,53.0638,307.0418,15.34392839,6840.862,93.848,0.00103258100000,,1 68267U 26055F   26206.93746219  .00034665  00000-0  10326-2 0  9992,2 68267  53.1593  33.8348 0000580  53.0638 307.0418 15.34392839 21142,999
68268,STARLINK-36999,2026-055G,2026-07-25T19:28:24.609216,2026-07-26T04:22:28,53.1593,34.4378,0.00004841,282.9378,77.1571,15.34382932,6840.891,93.849,0.00060328488000,,1 68268U 26055G   26206.81139594  .00020050  00000-0  60328-3 0  9993,2 68268  53.1593  34.4378 0000484 282.9378  77.1571 15.34382932 21126,999
